,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5583,3cf712df-c83e-4eb6-929f-115b9b882147,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya kok sekarang agak berat ya..,5,0,12.1.2,2021-03-04 14:07:24,,,12.1.2
5584,b8517579-3e53-4188-9db8-82ce52e70443,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Biasanya di pinggir pesan itu ada aktivitas atau apa gua lupa, tapi ini ga ada -_ .",3,0,11.20.0,2020-07-26 19:06:17,,,11.20.0
5585,417e5dbd-1e9e-4bf8-a27b-620ac719f5b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dulu kayanya kalo suka bisa langsung chat kenapa sekarang engga?. Asli enakan kaya yang dulu di bandingkan yg Sekarang,1,2,12.15.0,2021-09-07 23:22:31,,,12.15.0
5586,0c1e2468-d016-4260-83af-7fea2a2cea91,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi bagus untuk menambah teman..,5,1,11.3.0,2019-11-28 03:48:43,,,11.3.0
5587,cdc1df3d-ede7-47bd-a512-297cbbb6bc6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus kita bisa tambah pertemanan,4,0,10.18.0,2019-07-26 01:11:04,,,10.18.0
5588,702d641d-86a5-4dab-bfe6-927cb2403235,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sering ngelag, agak kurang banyak mencakup nya",3,0,,2021-01-25 05:44:44,,,
5589,e1aa17e8-e714-4e46-ac39-067567dc6abe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya baru daftar saja sudah tidak bisa malah nge bag, padahal signalnya full",1,2,12.12.0,2021-07-19 12:28:34,,,12.12.0
5590,be20c9aa-6486-4b0f-87f9-6f6edce5cbc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak bisa di buka sama sekali di instal aja nggak bisa nixh,1,1,13.16.0,2022-09-12 18:49:41,"Well that’s no good! We’re sorry to hear that and want to resolve this issue ASAP. Please visit our FAQ at www.gotinder.com/FAQ for troubleshooting tips. Hopefully, you’ll be back to swiping in no time!",2019-11-20 15:49:13,13.16.0
5591,f4785fb1-6e11-4070-bd84-0b973d2354ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bagus, tiba"" di block,,, padahal g melanggar udh kirim email pun jawabannya g enak😈😡😡😡😡😡😡😡😡😡😡Apa"" bayar",1,1,14.3.1,2023-03-07 06:18:36,,,14.3.1
5592,e49c153c-cf06-4ee3-9b52-49341d1bd3d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ternyata ga cewek ga cowok banyak yg di cekal.tanpa alasan.aplikasi ga jelas ini udah lama main tinder ga ada melanggar apa2 di cekal dan gbs login slamanya.apasih ga jelas!!,1,0,12.18.1,2022-11-16 21:46:43,,,12.18.1
5593,a4bc07a9-738c-4a37-8e9b-f264d7afa940,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Susah... Mau lihat org yg suka saja di suruh byr. Jd kenyamanan di sini apa. Blm tentu juga dpt kenalan.,3,0,14.8.0,2023-05-10 07:01:03,,,14.8.0
5594,06e622e1-c857-4690-934b-93ac4ca75bae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong berbayarnya jangan terlalu mahal..,3,0,11.28.0,2020-11-13 04:58:22,,,11.28.0
5595,a84f2c39-5dec-4c40-86e0-157f0279b450,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi aneh...tiba2 aja dicekal ga ngelaukuin apa2...uninstal aja dech,1,2,14.7.0,2023-04-26 23:06:36,,,14.7.0
5596,6a8eebb5-e491-4663-84f9-27518dfe7f31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ngeri !!! Hai gadis berhati-hatilah bermain di Sini, banyak Modus berbahaya ... ?!",1,0,,2020-05-17 04:33:24,,,
5597,dd370b66-3274-4ccd-81c0-ba41c50a4662,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa sering tiba tiba keluar sendiri,2,0,12.3.0,2021-03-23 12:23:51,,,12.3.0
5598,f4ad3da4-551a-4c19-8b63-e068c2116b72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya tidak tau kenapa akun saya diblokir, padahal saya gk pernah melanggar ketentuan. Sangat mengecewakan!",1,0,,2022-10-06 00:37:00,,,
5599,e5776308-91a5-477e-a5ab-af971ee13fe7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang terbaik buat kita semua saya sangat senang sekali sama aplikasi ini,🥰",5,0,11.25.0,2020-10-05 17:00:00,,,11.25.0
5600,2640339f-fb07-4a7b-a29a-54f4ba3c3f5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cara bermain nya susah yg like sya banyak tpi gk bsa di chat,4,0,,2020-12-09 23:33:12,,,
5601,f597808d-73b3-40bb-9866-bbe461b29de9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi parah, masuknya susah, pas dah masuk malah , akun kamu telah terblokir (Parah",1,0,,2019-10-13 20:32:44,,,
5602,a4215c8f-3b19-4286-8d05-217962837a22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah match tp responnya gak ada, ngapain like kalo gak respon",4,1,10.16.0,2019-07-01 12:26:32,,,10.16.0
5603,b6802b60-88fc-494b-9490-1ba9bfb6dff3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak ada fitur memberi foto,5,0,10.16.0,2019-06-09 09:06:58,,,10.16.0
5604,3c934675-2e90-49cd-9144-7802406dffa5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kacau gk bisa log in, , harus bikin akun lgi",3,0,11.14.0,2020-05-02 07:22:53,,,11.14.0
5605,c6a50c92-6d86-4562-a6c9-505a8af49df3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udah di download ngblank gak bisa di buka parah dan nyesel udah download,1,1,11.6.0,2020-01-05 02:36:50,,,11.6.0
5606,4acec685-d701-4701-9dbf-e33f6d1100ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kembaliin fake location nya dong. Jd jelek app nya,2,1,12.7.0,2021-05-16 04:19:06,,,12.7.0
5607,b6d83cfd-672d-4ec3-9382-167a0071cb99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cacat, gk ngapa""in kok di blokir..pdhal akun verified",1,0,13.10.1,2022-07-05 16:50:37,,,13.10.1
5608,5e6cf9e8-8794-44b6-821a-fb7c365473db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lu dah beli kuota, dan lu harus bayar berlangganan cuma buat kenalan, lah fb, twitter sosmed yg lain jg bisa, gada otak, kapitalis",1,0,,2020-06-29 19:30:43,,,
5609,2892633e-6e40-4636-8763-e3f2a3f288cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bug setting lokasi km nya ngefrezz fix kan,3,0,,2020-08-01 20:28:46,,,
5610,23f1924e-5965-4567-950f-fd521f4335ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini saya rasa masih bisa jauh lebih maximal lagi dr skr.,5,0,9.11.1,2018-10-31 02:43:47,,,9.11.1
5611,46367e95-b103-4376-9ca2-dd9147cfcdc7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udh lama sukai tpi gk dpt dpt pasangan 🥺😭💔 Gmna tau ini apk 😭🥺 sekalinya dapet jaraknya jauh banget 😭😭,3,0,13.23.0,2023-03-04 13:29:21,,,13.23.0
5612,f6650968-0659-4757-88d3-64d5273b0a8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tinder memudahkan kita untuk mengenal dan berteman dengan banyak orang..many thanks for tinder 🤗😊,5,0,10.4.2,2019-01-22 08:09:48,,,10.4.2
5613,bd5b2ccc-f692-42bb-ba2e-2f210adea952,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mengesankan...klu boleh saran..kasih give dong untuk bisa liat yg menyukai kita,4,1,11.29.0,2020-11-28 07:26:14,,,11.29.0
5614,e429564f-e773-4767-b98d-b9576a0ff015,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pulsa ada gabisa buat upgrade,1,0,13.23.0,2023-01-01 19:24:34,,,13.23.0
5615,a4f2a9d7-4b9d-4241-9488-1db6d37d27c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akun saya tiba""diblokir,saya coba mengunduh ulng tetap tidak bisa ,pdahl saya tidak melanggar apapun",1,0,,2021-09-12 04:30:34,,,
5616,b2bf86ac-a17c-4fb1-9d43-337329973e83,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa kalo banyak pesan datang, gak bisa di buka?",1,0,10.13.3,2019-04-29 00:42:00,"Well that’s no good! We’re sorry to hear that and want to resolve this issue ASAP. Please visit our FAQ at www.gotinder.com/FAQ for troubleshooting tips. Hopefully, you’ll be back to swiping in no time!",2019-04-30 00:04:43,10.13.3
5617,cbc2a202-e70b-46ce-852d-a4d931aafbbe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apl apaan mw masuk buat daftar aja gak bisa trus,3,1,,2021-11-13 02:04:05,,,
5618,e91d7eaf-cb14-4b70-9b51-c3568811d90e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus...hanya koleksi foto dibatasi 9 foto...harusnya 20 foto..tq tinder,5,1,14.2.0,2023-02-23 05:49:54,,,14.2.0
5619,1858c7d1-1f1a-4a06-8b7f-0362af65484e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi cukup baik menurut saya untuk mencari teman ☺,4,9,10.17.0,2019-06-27 16:19:06,,,10.17.0
5620,57464104-dd10-4626-8ce5-a465ec0c4419,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yg buat bodoh, gak bisa masukin foto profil",1,0,11.16.0,2020-06-09 14:19:58,,,11.16.0
5621,d84c3631-effd-46a4-b410-d96d1be485a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lumayan seru kok smoga smakin banyak fitur nya,5,1,12.13.0,2021-08-12 14:48:42,,,12.13.0
5622,af4e963e-409d-4403-9ddd-1c4510ba2d09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sayang gak bisa seperti WhatsApp andai bisa kan lebih asik,5,0,13.24.1,2023-04-01 14:09:29,,,13.24.1
5623,53773893-d96a-4066-a25e-13fa0bc79915,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk rusak, stuck.. Keluhan sama semua seperti user lainnya",1,0,,2021-07-16 03:36:09,,,
5624,c6711c07-e5b3-4e38-be90-d1a241a8b183,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Min tolong dong diperbaiki,masa akun tinder saya gak bisa dibuka lagi!!!",1,6,12.3.0,2021-03-13 10:07:26,,,12.3.0
5625,716431f3-fbca-4135-b569-17d565f72cb7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tinder dpt mengenal lain jenis, dg jarak dan usia jg penampilan yg kt mau",5,0,9.1.0,2018-11-26 20:17:10,,,9.1.0
5626,be8e6cb6-f543-4ad2-b1fd-3af7f4156234,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"WTF BRO! baru jg buat akun pke gmail,trus verify nomor telpon,AKUN ANDA D BLOKIR karna melanggar peraturan bla bla bla... Sistem kacau!",1,35,11.15.0,2020-05-27 23:29:16,,,11.15.0
5627,f2a0aa98-10cc-43a4-bcfd-6ea51f455aef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,asik buat cari teman gak kyak aplikasi lain disini gak banyak yg modus,5,0,10.16.0,2019-06-21 11:30:13,,,10.16.0
5628,92319f75-509b-4031-86ed-19d60d94351e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hati hati yg maen tinder penger Upgrade berbayarbake tinder Plus/Gold/Platinum Baru bayar Tinder Plus akun tiba tib di Blokir ga jelas...,1,0,,2023-06-15 11:47:17,,,
5629,e62c68a1-afec-47b3-8690-1b75a417d99e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak ada lagi pilihan nearby nya,2,0,11.19.0,2020-07-15 09:51:20,,,11.19.0
5630,014f9e24-e644-43f5-9ae1-e028bc911cde,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fitur komunikasi gratis? Gratis apanya? Mau liat profil orang aja harus top up dulu,1,0,,2018-12-14 05:54:14,,,
5631,6b4a13fa-2091-4611-bdda-ab9d730aa7ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terlalu mahal untuk pembayarannya,4,0,13.19.0,2022-11-01 15:48:59,,,13.19.0
5632,f43ac7d1-0b9e-43d7-99be-fbb3ecae8c59,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cukup membantu, untuk berkenalan dengan pengguna lain",4,0,13.13.0,2022-08-08 13:33:08,,,13.13.0
5633,bc390ba1-acfc-4a3e-8916-10df9efe5a58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"developerrnyaa kek mana ini. satupun keluhan pengguna gaada yg ditanggapi, udah mana gua ngelike terbatas lgi",1,1,14.24.3,2024-01-07 07:36:43,,,14.24.3
5634,7e48aec1-8bb7-4ce4-b34d-a78b429bde51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa sudah 2 hari terakhir,aplikasi tidak bisa digunakan,...",2,0,11.20.0,2020-08-02 08:28:24,,,11.20.0
5635,aab189ef-9a3d-4dfb-8b2f-4afe16ea7473,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Knp yah kalau masuk tuh, langsung tiba"" kluar sendiri",1,2,12.3.0,2021-03-23 09:29:03,,,12.3.0
5636,4e56fefb-6d91-44c9-ae20-5cc7e79ac87f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi e bagus dan bisa nambah relationship,5,0,10.16.0,2019-06-23 11:42:53,,,10.16.0
5637,7d7239a7-4b32-43d0-b682-6e1e0254646a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Woi aplikasi apaan gimana mau cari jodoh udh brp kali install uninstall tau tau app ny suka ngelag !!!,1,0,,2020-10-09 00:42:28,,,
5638,e77322aa-1e0d-4172-ac5a-951fdca34bbf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat mudah untuk masuk tidak ribet,5,5,12.23.0,2021-12-22 08:29:08,,,12.23.0
5639,52633358-7694-426a-97ea-208c4f8983b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi aneh, gabisa login",1,1,13.15.1,2022-09-02 01:35:10,,,13.15.1
5640,7d87a8ea-b245-4295-9d5f-00e6b52a11e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat tidak bagus,untuk tau yang suka saja harus prabayar.",1,0,,2020-08-26 23:34:22,,,
5641,d5c6e470-8d55-4ccc-92b1-d9c8c9da8c54,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini sangat bagus sekali...nyesel deh guys...kalau sampai kmu gak download,5,0,,2022-07-12 14:35:53,,,
5642,f335abf6-2ce2-483a-a15e-a21faa78c386,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sulit sekali loginnya,1,0,10.4.1,2018-12-30 13:45:38,"Well that’s no good! We’re sorry to hear that and want to resolve this issue ASAP. Please visit our FAQ at www.gotinder.com/FAQ for troubleshooting tips. Hopefully, you’ll be back to swiping in no time!",2019-01-01 01:00:10,10.4.1
5643,91f51986-40bd-4a99-a740-f3d39b8acc96,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi y lagi eror y, ga bisa buka aplikasi",2,0,10.4.2,2019-01-15 04:37:03,,,10.4.2
5644,9845533c-001e-4420-b8ce-6c381d0d5fb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nggak bisa masuk ke akun padahal saya tidak mengeluarkan akun saya dan akunnya tidak bisa di buka lagi,3,3,11.13.0,2020-04-17 11:44:58,,,11.13.0
5645,8fb6c76c-3c85-40d1-b98b-1b7afd7e9fd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baru download tapi cuma disuguhi layar putih saja,1,0,13.16.0,2022-09-15 08:52:22,,,13.16.0
5646,ded6cf39-bb9c-456d-9b36-c3d01697b2ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Anjir mahal amat, baru install langsung uninstall.",2,0,11.15.0,2020-05-26 12:35:36,,,11.15.0
5647,9d777964-c125-4204-bc49-f9d76305ce8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kadang pencarian sekitar gak full sedikit,3,0,10.11.2,2019-05-17 17:36:35,,,10.11.2
5648,c17c0931-bec7-4c4d-b475-46c86971fe07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk apa ya ini, Bru jga d.l 3 hri belom jg dpt match (Krn klo mau dpt match hrs bayar) akun Uda ngga bisa login lgi! Payahhh!",1,0,,2020-10-02 04:16:19,,,
5649,e4286360-d926-469d-8ccd-b3962d4e7df6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah dari apk ini dapet cewe udah 20 lebih dan akhirnya putus semua ga ada yg awet🤣🤣😂,5,0,11.30.1,2021-01-24 16:34:42,,,11.30.1
5650,becb25b5-93a0-4afb-8866-382a46b37d2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi ini matre banget, cuma buat membuka orng yg kasih like ke kita harus bayar pula, aplikasi biadab lintah darat kau",1,26,10.18.0,2019-07-04 04:12:56,,,10.18.0
5651,9e24e9c2-7811-4a26-84e8-138e68646595,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cacat ga bisa di buka ngestack di logo,1,0,,2022-11-25 21:32:44,,,
